Id,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
2648,1,2,549800,1,260,4.5,3181,1,1,0,51.0,2012,26,144.9948,5,7717
324,5,0,3020000,0,106,9.7,3103,3,2,715,420.0,2009,2,145.0768,5,5682
1426,4,0,1450000,4,155,3.5,3068,2,1,266,175.0,1950,31,144.9861,2,6244
588,3,0,1650000,1,94,11.2,3186,2,1,354,143.0,1910,1,145.0017,5,10579
5295,3,0,600000,1,196,16.3,3075,2,2,534,121.0,1980,29,145.03976,2,8279
1023,3,0,1060000,1,155,3.4,3068,1,0,193,98.0,1900,31,144.9984,2,2954
2548,3,0,900000,1,28,9.9,3044,1,1,570,139.0,1950,23,144.9274,2,7485
6172,2,2,360000,3,28,31.7,3429,1,1,143,112.0,1999,11,144.70693,6,14092
987,3,0,1400000,3,82,8.1,3161,1,0,270,139.0,1910,8,145.0269,5,6923
5498,4,0,1820000,1,32,10.1,3163,2,1,632,265.0,1915,8,145.06984,5,4442
5050,4,0,675000,3,118,39.8,3808,2,2,1031,161.0,1960,4,145.41081,1,973
4250,3,0,941000,1,90,12.8,3033,1,1,703,111.0,1965,21,144.8651,6,5629
2296,4,0,1200000,1,32,14.6,3189,2,1,696,214.0,1955,12,145.0554,5,2555
4298,2,2,582000,1,82,12.1,3163,1,2,1113,93.0,2010,8,145.0664,5,4442
735,3,0,1170000,1,155,5.2,3056,1,0,285,104.0,1890,23,144.9593,2,11918
1500,1,2,375000,1,23,6.4,3011,1,1,0,50.0,1920,16,144.881,6,7570
3199,2,2,400000,4,140,6.1,3182,1,1,797,67.0,1970,25,144.9793,5,13240
4681,3,0,2500000,4,85,3.0,3206,2,1,165,148.5,1890,25,144.95027,5,3280
2482,2,0,1634000,3,155,5.5,3070,1,2,376,109.0,1920,6,144.9952,2,11364
4584,1,2,350000,4,255,1.6,3053,1,1,0,30.6,1970,18,144.97336,2,6786
5442,2,2,830000,1,106,2.1,3065,2,1,4421,84.0,2011,31,144.98073,2,5825
4211,3,0,740000,3,221,12.1,3046,1,4,605,145.0,1960,23,144.9467,2,2606
5843,4,0,768000,1,32,35.4,3198,2,3,542,170.0,1970,7,145.15011,4,8077
1281,2,2,655000,0,23,7.7,3184,1,1,0,70.0,1965,25,144.9907,5,8989
26,3,0,770000,3,155,13.5,3042,2,1,0,145.0,1965,21,144.8755,6,3464
5663,3,0,1225000,4,106,6.2,3039,2,2,674,141.0,1920,21,144.9185,6,6232
6157,2,1,672000,1,260,12.0,3073,1,1,243,120.0,2012,6,145.0018,2,21650
6066,4,0,2500000,4,73,7.7,3124,2,3,947,225.0,1930,2,145.09545,5,8920
4291,5,0,2300000,0,155,6.9,3039,2,2,597,322.0,1930,21,144.9095,6,6232
4080,3,0,645000,3,155,5.9,3055,3,1,131,109.0,2008,23,144.9378,2,7082
93,2,2,510000,1,239,13.8,3018,1,1,127,76.0,1990,10,144.8182,6,5301
5783,3,0,896000,1,73,16.1,3088,2,1,653,130.0,1970,0,145.09689,2,8524
3886,2,0,1177000,1,227,11.8,3204,1,2,452,105.0,1930,8,145.0539,5,3578
1212,4,0,2600000,4,155,10.3,3084,2,3,871,322.0,1937,0,145.0676,0,1651
2248,2,0,945000,1,155,6.9,3039,1,0,225,97.0,1890,21,144.9093,6,6232
4461,3,0,935000,1,104,8.2,3012,1,2,325,102.0,1925,16,144.8818,6,5058
5611,4,0,1500000,1,155,7.5,3040,2,2,465,148.0,1940,21,144.89876,6,9264
6161,3,0,460000,1,257,20.6,3064,2,3,266,153.0,2000,11,144.93274,2,5833
679,2,0,845500,1,155,5.2,3056,1,1,179,90.0,1890,23,144.9542,2,11918
1847,2,2,400000,0,196,13.0,3166,1,1,100,88.0,1975,20,145.0876,5,3145
3780,3,0,1650000,1,135,7.5,3123,1,1,354,115.0,1900,2,145.0551,5,6482
1118,2,1,591000,1,155,9.2,3058,1,1,0,86.0,2008,23,144.9527,2,3445
4795,2,2,585000,1,28,4.3,3032,2,2,37000,90.0,2004,16,144.89254,6,4918
4268,3,0,2250000,1,135,7.4,3144,2,2,192,191.0,2010,26,145.0297,5,4675
2416,1,2,358000,3,106,2.3,3051,1,1,649,43.0,1970,18,144.9448,2,6821
2032,5,0,1950000,4,260,7.5,3102,2,3,711,253.0,1940,2,145.0528,5,2671
132,1,2,280000,0,260,6.3,3143,1,1,0,38.0,1975,26,145.0185,5,4836
6323,4,0,1165000,1,196,21.3,3135,2,2,442,207.0,2016,-1,145.24058,0,3794
5512,4,0,1090000,1,179,21.3,3135,1,2,894,115.0,1950,17,145.24688,0,4407
4246,3,0,843000,1,155,12.8,3033,2,4,573,176.0,1980,21,144.8555,6,5629
3926,2,0,600000,3,16,13.9,3020,1,1,534,90.0,1950,3,144.8204,6,2185
4946,3,1,800000,0,76,8.2,3041,2,1,161,149.0,2012,21,144.89368000000002,6,1308
4183,3,0,917000,1,106,4.4,3031,1,0,143,136.0,1890,21,144.9336,2,3593
2749,3,0,750000,0,260,8.8,3072,3,2,0,127.0,2005,6,144.9846,2,14577
4659,3,2,572000,1,163,35.4,3198,2,2,264,127.0,2002,7,145.14158999999998,4,8077
6365,3,0,540000,1,225,20.5,3752,2,2,362,152.0,2005,-1,145.07226,2,7969
5875,2,2,486000,1,260,6.3,3143,1,2,0,63.0,1960,26,145.0163,5,4836
276,2,1,1015000,1,82,6.6,3183,1,2,114,120.0,2000,25,144.9961,5,2952
1343,3,0,1134000,1,16,8.0,3040,1,1,551,114.0,1950,21,144.9335,6,9264
4119,3,0,1350000,1,23,9.3,3162,2,1,305,129.0,1925,8,145.023,5,5051
3893,4,0,850000,1,222,8.2,3012,2,2,497,179.0,1980,16,144.8639,6,5058
5575,3,0,1310000,1,155,5.2,3056,1,1,302,91.0,1910,23,144.95834,2,11918
374,4,0,1900000,4,167,9.2,3104,2,4,587,165.0,1960,2,145.0953,5,7809
3125,2,2,540000,1,63,1.2,3006,2,1,0,93.0,1994,18,144.9637,5,8400
4488,3,0,1000000,3,23,2.5,3067,1,0,198,98.0,1900,31,144.9939,2,4019
586,4,0,3320000,1,32,11.2,3186,3,2,644,364.0,2000,1,144.9972,5,10579
2590,3,0,985000,1,135,3.8,3207,1,0,171,167.0,1890,25,144.9409,5,8648
2391,2,2,726000,1,106,2.3,3051,1,1,0,64.0,1970,18,144.9426,2,6821
2696,3,0,735000,1,260,8.8,3072,1,2,369,94.0,1950,6,144.985,2,14577
5366,3,0,1785000,1,161,10.2,3127,1,1,516,120.0,1910,2,145.09085,5,5457
5596,3,0,716000,3,221,20.6,3064,2,6,1005,160.0,1995,11,144.92548,2,15510
1437,2,0,1210000,1,155,3.5,3068,1,1,223,118.0,1885,31,144.9782,2,6244
1827,3,0,480000,0,196,9.4,3081,1,1,338,13.0,1980,0,145.0481,0,2674
2583,3,0,612500,1,28,9.9,3044,1,1,522,132.0,1950,23,144.9514,2,7485
2101,3,1,1253000,1,106,11.2,3145,2,1,216,135.0,1994,26,145.0549,5,8801
6306,4,0,952000,1,32,22.2,3172,2,3,681,168.0,1970,-1,145.12833999999998,4,3940
4560,1,2,350000,3,111,5.1,3181,1,0,0,48.0,1975,25,144.984,5,4380
2507,5,0,900000,1,196,14.7,3167,2,2,558,239.0,1987,12,145.0954,4,3692
6494,4,0,1920000,1,106,10.2,3147,3,2,391,203.0,2016,-1,145.08597,5,3052
4607,3,0,611000,1,196,36.9,3200,2,1,691,109.0,1960,7,145.14928,1,2500
2409,2,0,1010000,1,106,2.3,3051,2,0,109,100.0,1900,18,144.942,2,6821
6456,4,0,765000,1,118,14.7,3030,2,2,612,219.0,2004,-1,144.74221,6,15542
3318,4,0,1812500,1,135,11.2,3127,2,2,715,230.0,1920,28,145.1114,5,5457
4706,2,0,920000,1,155,5.2,3056,1,1,240,109.0,1995,23,144.95543,2,11918
6036,4,0,1440000,1,251,6.8,3016,2,0,240,170.0,1900,10,144.89561,6,6380
6151,4,0,1300000,0,255,11.2,3046,2,2,866,175.0,1960,23,144.92341000000002,2,2651
846,4,0,2650000,1,106,7.8,3124,2,1,652,189.0,1890,2,145.0686,5,8920
6004,1,2,360000,1,260,5.0,3182,1,1,0,49.0,1971,25,144.98046000000002,5,13240
668,4,0,2310000,1,32,10.7,3187,2,2,757,130.0,1930,1,145.0088,5,6938
6604,4,0,1410000,0,255,11.4,3204,3,4,623,214.0,1950,-1,145.04808,5,6795
3011,3,0,875000,1,104,6.6,3011,2,2,193,154.0,2000,16,144.8866,6,2417
1723,2,2,400000,1,85,14.5,3188,1,1,0,75.0,1960,1,145.0322,5,2356
5450,3,0,1070000,1,90,16.7,3150,2,1,839,116.0,1970,20,145.14652,0,15321
2667,2,2,570000,4,260,4.5,3181,1,1,0,78.0,2004,26,145.0024,5,7717
6481,3,0,470000,1,203,14.7,3030,1,2,640,125.0,1985,-1,144.65337,6,16166
6300,4,0,758000,1,196,12.1,3083,3,2,331,331.0,2010,-1,145.07345,2,10175
2575,4,0,985000,3,196,9.9,3044,2,2,511,182.0,2007,23,144.9401,2,7485
6668,4,0,1550000,4,106,5.3,3070,2,1,344,162.0,1900,-1,144.99565,2,11364
4994,4,0,1728000,1,106,14.2,3149,3,2,720,249.0,1960,20,145.13731,0,13366
6771,3,0,560000,1,16,14.0,3021,1,1,565,147.0,1970,-1,144.77898000000002,6,2878
3167,1,2,392000,1,260,6.1,3182,1,1,0,43.0,2002,25,144.9766,5,13240
2939,2,0,1045000,1,106,2.6,3121,1,1,138,81.0,1890,31,145.0132,2,14949
592,3,2,1266000,1,94,11.2,3186,1,2,277,116.0,1950,1,144.991,5,10579
5429,4,0,1663000,1,179,12.4,3108,3,2,674,250.0,1982,15,145.13338000000002,0,9028
844,4,2,800000,0,126,11.7,3125,2,1,0,150.0,1950,28,145.109,5,5678
6529,4,0,2410000,0,23,7.2,3185,2,1,390,120.0,1920,-1,145.00795,5,4898
6418,4,0,760000,1,70,38.0,3199,2,2,536,180.0,1965,-1,145.11545,4,7566
5279,4,0,737500,1,28,18.0,3037,2,2,704,230.0,2004,19,144.74087,6,5556
695,2,0,890000,1,106,5.2,3056,1,1,199,93.0,1900,23,144.9659,2,11918
1935,2,2,492500,1,173,4.2,3031,1,1,0,81.0,2008,18,144.9261,2,5263
1144,3,2,1326000,1,155,1.6,3066,2,1,0,190.0,2013,31,144.9842,2,4553
73,4,0,1717500,1,49,6.4,3078,2,1,599,203.0,1925,6,145.031,2,2211
307,4,1,1400000,0,161,9.7,3103,3,2,241,240.0,2009,2,145.1042,5,5682
4525,3,0,485000,3,16,14.5,3047,1,2,630,105.23,1970,11,144.9108,2,851
5007,4,0,1300000,3,32,21.5,3195,2,2,597,150.0,1970,12,145.08469,4,5087
25,3,0,730000,4,155,13.5,3042,2,1,0,145.0,1965,21,144.8755,6,3464
5477,2,2,435000,1,23,6.4,3012,2,1,0,96.0,2017,16,144.87287,6,3873
3603,3,0,1055000,1,260,7.0,3013,1,3,670,116.0,1940,16,144.8745,6,6543
4212,2,1,837000,3,32,13.7,3188,2,1,516,92.0,2007,1,145.0008,5,5454
5649,2,1,642500,1,23,6.4,3012,2,1,126,95.0,2015,16,144.88106000000002,6,3873
6649,3,0,572000,1,16,14.0,3021,1,2,554,125.0,1975,-1,144.82044,6,1202
2191,1,2,432000,1,117,2.8,3000,1,1,0,51.0,2005,18,144.9715,2,17496
150,3,1,1101000,1,106,6.3,3143,1,2,103,3.0,2000,26,145.0135,5,4836
3468,4,0,895000,1,146,13.8,3084,2,2,700,18.0,1980,0,145.0881,0,2698
3088,3,0,1945000,1,106,3.3,3141,2,1,194,148.0,1890,26,144.9898,5,14887
6526,3,0,988000,1,16,16.1,3111,2,2,243,150.0,2012,-1,145.17682,0,4790
1690,3,0,1003500,1,196,13.7,3188,1,2,289,109.0,1998,1,145.0226,5,5454
2569,2,1,610000,1,196,9.9,3044,1,1,169,109.0,1995,23,144.9306,2,7485
1475,3,0,876000,1,104,6.4,3011,2,2,204,106.0,1990,16,144.8921,6,7570
4830,3,0,725000,1,16,8.4,3072,1,2,590,94.0,1950,6,145.03437,2,14577
1167,4,0,1152000,1,106,13.9,3108,2,2,336,176.0,2007,15,145.1178,0,9028
6522,4,0,1152000,1,193,23.0,3136,2,2,1880,255.0,1947,-1,145.27723999999998,0,11925
2676,3,0,1050000,1,135,4.5,3181,2,1,8216,130.0,1995,26,144.9876,5,7717
6414,3,0,915000,1,73,18.0,3095,2,2,795,146.0,1960,-1,145.15142,0,6990
3480,3,2,537000,1,16,14.9,3087,1,2,327,95.0,1960,0,145.0768,2,2329
5924,3,0,740000,3,221,24.8,3156,1,2,968,118.0,1955,13,145.28553,0,10788
3203,2,2,430000,3,41,6.1,3182,1,1,0,63.0,2008,25,144.9767,5,13240
2104,1,2,350000,3,227,11.2,3145,1,1,0,117.0,1975,26,145.0471,5,8801
6632,3,0,646000,1,127,19.6,3076,2,2,716,114.0,1979,-1,145.03703000000002,2,10926
1071,3,1,590000,4,196,7.8,3058,2,2,0,109.0,2013,23,144.9751,2,11204
3595,4,0,1870000,1,222,7.0,3013,1,3,766,167.0,1968,16,144.8905,6,6543
3916,3,0,860000,1,23,8.2,3012,1,2,501,147.0,1960,16,144.868,6,5058
1568,2,0,1280000,1,161,9.2,3146,1,1,412,123.0,1950,26,145.05100000000002,5,10412
6162,3,0,490000,1,196,20.6,3064,2,2,400,143.0,1996,11,144.92506,2,5833
2265,3,1,842500,1,106,6.9,3039,2,1,216,156.0,1995,21,144.9314,6,6232
5688,5,0,1170000,1,146,8.9,3084,3,3,694,210.0,1975,0,145.07973,0,3540
3047,3,0,2300000,1,192,2.1,3205,2,2,0,260.0,1877,25,144.952,5,5943
5590,4,0,1250000,3,196,16.7,3168,1,1,711,96.0,1960,20,145.11331,4,5837
1445,2,0,937500,1,106,3.5,3068,1,0,100,72.0,1890,31,144.9791,2,6244
2954,4,0,1800000,0,23,2.6,3121,2,0,288,193.0,1900,31,145.0129,2,14949
1395,3,0,1350000,4,155,5.8,3078,1,4,553,109.0,1930,6,145.0214,2,2970
5647,3,0,900000,3,104,6.4,3012,1,1,275,11.0,1936,16,144.88346,6,1808
6566,3,0,460000,1,212,29.8,3338,1,1,602,108.0,1980,-1,144.57261,7,4718
5461,2,2,615888,3,135,6.2,3123,1,1,915,73.0,1970,2,145.05895,5,6482
3495,2,1,800000,4,155,1.9,3003,2,2,54,89.0,2006,18,144.9479,2,2230
973,4,0,1518000,1,260,11.4,3163,3,2,454,275.0,2000,8,145.0628,5,7822
5872,3,0,830000,3,192,9.4,3025,2,2,529,130.0,1965,10,144.84179,6,5132
6544,4,0,1292000,1,16,16.7,3150,2,2,768,169.0,1970,-1,145.17135,0,15321
1189,3,0,1250000,0,73,13.9,3108,2,2,900,195.0,1970,15,145.1344,0,9028
1060,2,2,434000,1,155,7.8,3058,1,1,0,80.0,1965,23,144.9644,2,11204
3540,2,2,380000,0,85,8.9,3016,1,1,0,64.0,1960,10,144.8864,6,802
6502,4,0,1850000,4,106,10.5,3186,3,3,421,170.0,2000,-1,145.00603999999998,5,10579
3478,3,0,671000,1,16,14.9,3087,2,2,280,163.0,2002,0,145.0854,2,2329
4821,3,2,1770000,1,255,1.8,3052,2,1,2431,70.0,1999,18,144.95755,2,2309
219,3,0,1655000,1,106,11.0,3147,1,3,780,152.0,1940,2,145.0815,5,3052
3542,3,0,1225000,3,194,8.9,3016,1,1,311,126.0,1920,10,144.8762,6,802
5384,3,0,1107500,1,155,9.5,3034,3,1,668,190.0,2014,21,144.86675,6,4502
2287,3,0,1000000,1,163,14.6,3189,2,2,573,150.0,1970,12,145.04399999999998,5,2555
5452,2,1,400000,4,155,11.2,3046,1,1,102,70.0,2012,23,144.91863,2,8870
2224,3,1,1200000,1,106,11.8,3127,2,2,255,152.0,2000,28,145.111,0,2079
3600,1,0,470000,0,104,7.0,3013,1,2,0,83.0,2004,16,144.894,6,6543
2709,2,0,700000,0,16,8.8,3072,1,1,214,85.0,1910,6,145.0044,2,14577
5292,4,0,1250000,1,32,25.2,3173,2,2,560,305.0,2005,9,145.14935,4,8459
3032,2,2,490000,1,63,2.1,3205,1,1,0,56.0,2013,25,144.9713,5,5943
444,4,0,1200000,1,260,13.9,3165,2,2,619,191.0,1960,8,145.0688,5,10969
5623,3,0,1311000,1,90,16.7,3150,2,1,853,28.0,1972,20,145.18016,0,15321
1472,3,0,1362000,1,239,6.4,3011,2,0,497,156.0,1890,16,144.9024,6,7570
5786,2,2,525000,1,73,21.3,3135,1,1,0,80.0,1980,17,145.24138,0,3794
5903,2,2,640000,2,155,3.6,3068,2,1,533,110.0,2011,31,144.99944,2,2954
1612,3,1,460000,1,70,13.0,3046,1,1,325,106.0,1970,23,144.9291,2,8870
4930,4,0,1125000,0,161,14.3,3109,3,2,284,180.0,2006,15,145.15141,0,10999
5552,3,0,410000,4,16,16.5,3049,1,2,542,107.0,1970,11,144.90385,2,2474
5735,3,0,570500,1,257,14.0,3047,1,1,640,92.0,1965,11,144.92421000000002,2,4294
6634,4,0,800000,1,70,13.1,3060,3,2,308,203.0,2015,-1,144.97665,2,5070
4805,3,0,556500,1,118,17.9,3082,1,2,526,113.2,1985,29,145.05641,2,10529
3636,4,0,1646000,1,204,9.1,3040,3,2,757,157.0,1950,21,144.8909,6,1543
1175,5,0,2168000,1,16,13.9,3108,5,2,669,395.0,2016,15,145.1185,0,9028
3567,4,0,953000,1,73,15.0,3085,2,2,551,150.0,1997,0,145.0883,2,1369
971,3,1,860000,1,32,11.4,3163,1,2,277,135.0,1978,8,145.0624,5,7822
824,3,0,1300000,1,135,11.7,3125,1,1,667,136.0,1950,28,145.1093,5,5678
4198,3,0,780000,0,28,13.0,3046,1,2,742,101.0,1970,23,144.9538,2,8870
3043,3,0,1825000,1,135,2.1,3205,2,2,151,153.0,1900,25,144.9632,5,5943
774,2,0,711000,1,155,5.9,3055,1,1,177,87.0,1910,23,144.9412,2,7082
5256,4,0,1100000,1,90,16.7,3150,2,2,726,101.0,1961,20,145.14457,0,15321
6002,2,2,1340000,1,135,2.7,3141,2,2,0,133.0,1995,26,145.00265,5,14887
6206,4,0,1375000,1,106,13.4,3130,1,3,757,150.0,1968,-1,145.15441,0,2867
851,3,0,1987000,1,106,7.8,3124,2,2,706,164.0,1960,2,145.0611,5,8920
5318,1,1,470000,1,227,10.1,3163,1,1,0,76.0,2000,8,145.06865,5,4442
4338,4,0,800000,1,155,9.9,3044,1,1,593,131.0,1970,23,144.9463,2,7485
1867,4,0,1470000,4,146,7.9,3079,2,1,694,217.0,1950,0,145.0506,0,5549
4009,5,0,2100000,1,155,5.9,3032,3,3,468,274.0,1925,21,144.9065,6,6567
438,4,0,1220000,1,94,13.9,3165,2,2,585,178.0,1950,8,145.0771,5,10969
5396,4,0,1580000,0,106,10.3,3187,1,2,890,165.0,1970,8,145.02447,5,6938
3014,5,0,1275000,3,104,6.6,3011,3,1,386,218.0,1890,16,144.8846,6,2417
4127,2,0,1250000,1,106,3.4,3068,1,0,158,95.0,1890,31,144.9995,2,2954
456,4,1,1060000,1,255,13.9,3165,3,1,313,166.0,1960,8,145.0765,5,10969
4564,2,1,1013000,1,4,1.9,3003,2,1,0,130.0,2010,18,144.9452,2,2230
6499,4,0,1895000,1,106,11.4,3204,2,2,557,220.0,1920,-1,145.02873,5,6795
5890,3,0,874000,1,73,13.4,3130,2,1,232,103.0,2014,28,145.14866,0,4387
3628,4,0,1520000,4,104,7.0,3013,2,0,261,160.0,1910,16,144.8888,6,6543
1702,5,0,3470000,3,135,13.7,3188,3,4,670,413.0,2008,1,145.0085,5,5454
6720,3,0,1650000,3,32,10.3,3187,2,2,623,0.0,1920,-1,145.02673000000001,5,6938
2999,2,2,450000,1,239,6.6,3011,1,2,0,65.0,1970,16,144.8978,6,2417
4950,1,2,240000,2,230,5.1,3011,1,1,1015,46.0,1970,16,144.89037,6,7570
4244,3,0,2400000,4,146,9.0,3079,2,2,1132,240.0,1950,0,145.0688,0,1554
3460,3,0,770000,1,16,13.8,3084,2,2,577,135.0,1970,0,145.0895,0,2698
1748,3,2,1000000,0,111,4.6,3122,3,2,0,145.0,1999,2,145.0153,5,11308
2998,3,0,1325000,4,104,6.6,3011,3,2,227,211.0,2015,16,144.8897,6,2417
6247,4,0,797000,1,16,20.4,3059,2,2,1057,195.0,1995,-1,144.9035,2,4864
5237,3,1,1360000,1,260,7.2,3184,2,2,797,175.0,1997,25,144.99141,5,8989
439,3,0,885000,1,35,13.9,3165,1,2,565,110.0,1950,8,145.0808,5,10969
3342,3,0,2180000,3,106,11.2,3127,1,2,441,128.0,1910,2,145.0887,5,5457
531,3,0,1325000,1,126,13.1,3128,1,1,702,134.0,1950,28,145.1209,0,4605
5747,1,2,361000,1,260,7.8,3161,1,1,60,53.0,1975,8,145.03351,5,6923
5156,3,0,852000,1,16,12.7,3085,2,2,629,139.4,1990,0,145.08705,2,1369
5176,2,2,420000,3,82,11.4,3204,1,1,0,68.0,1970,8,145.04509,5,6795
257,3,0,850000,1,150,10.5,3034,1,1,593,118.0,1970,21,144.8674,6,4502
617,5,0,3105000,1,135,11.2,3186,2,2,1045,304.0,1930,1,145.0012,5,10579
2558,3,0,770000,3,16,9.9,3044,1,3,464,124.0,1955,23,144.9488,2,7485
5416,3,1,930000,1,196,11.7,3148,2,1,0,127.0,2011,20,145.09871,5,3582
4838,4,0,910000,1,73,21.3,3135,1,2,669,179.0,1965,17,145.24247,0,4407
3900,3,0,967000,1,104,8.2,3012,1,2,347,113.0,1925,16,144.8761,6,5058
5694,2,2,701000,3,140,5.0,3182,1,0,0,107.0,1950,25,144.99161,5,13240
4031,2,2,535000,3,260,13.9,3165,1,1,1026,68.11,1970,8,145.0711,5,10969
2071,3,0,2025000,4,106,7.4,3144,2,2,396,105.0,1910,26,145.0373,5,4675
3024,3,0,1600000,3,135,2.1,3205,2,1,88,93.0,1890,25,144.9628,5,5943
3461,4,0,730000,0,146,13.8,3084,1,1,865,172.0,1960,0,145.0946,0,2698
4195,3,0,3310000,1,135,9.2,3146,3,2,662,265.0,1988,26,145.0455,5,10412
6825,2,0,650000,0,152,14.5,3087,1,1,210,79.0,2006,-1,145.07878,2,2329
4591,4,0,932000,1,98,23.0,3136,2,2,880,225.0,1970,17,145.2683,0,11925
5370,3,0,1225000,3,106,7.0,3071,1,0,275,90.0,1920,6,145.00247,2,8870
1502,3,0,775000,3,222,6.4,3011,1,1,242,99.0,1920,16,144.8848,6,7570
2134,4,0,1350000,4,106,11.2,3145,3,2,222,90.0,2010,26,145.0666,5,8801
4893,3,0,750000,3,150,9.5,3034,1,1,585,30.0,1965,21,144.85886000000002,6,4502
3566,3,0,742000,1,16,15.0,3085,1,1,614,117.0,1978,0,145.08100000000002,2,1369
1040,3,0,680000,1,155,7.8,3058,1,0,702,108.0,1950,23,144.9812,2,11204
45,3,1,540000,3,155,13.5,3042,2,1,161,101.0,2010,21,144.8802,6,3464
5459,3,0,400000,0,221,33.3,3976,1,1,301,98.0,1998,5,145.27395,4,8256
503,3,2,770000,0,260,13.9,3165,2,1,281,132.0,2005,8,145.0811,5,10969
3211,3,0,1194000,1,155,9.7,3041,1,2,650,143.0,1930,21,144.9308,6,3284
1073,2,1,635000,1,196,7.8,3058,1,1,97,95.0,2014,23,144.9623,2,11204
4062,2,2,320000,1,196,5.2,3056,1,1,638,48.0,1970,23,144.9647,2,11918
4302,4,0,1230000,3,86,8.4,3015,2,1,402,146.0,1925,10,144.8774,6,5498
5406,3,0,1150000,1,196,14.7,3151,2,2,668,140.0,1965,28,145.15143999999998,0,4048
2356,3,0,891500,3,222,8.4,3015,1,0,344,130.0,1920,10,144.8754,6,5498
1555,4,0,2975000,1,135,9.2,3146,3,4,0,30.0,1930,2,145.0643,5,10412
2135,3,0,1650000,1,192,11.2,3145,1,2,764,114.0,1925,26,145.0583,5,8801
3954,2,2,520000,1,260,7.4,3185,1,1,0,74.0,1971,25,144.9974,5,821
4594,2,0,621000,1,136,21.8,3089,1,0,610,61.0,1939,24,145.15589,3,4258
2074,3,1,1390000,0,135,7.4,3144,2,1,227,181.0,1995,26,145.0406,5,4675
5070,3,0,900000,1,16,17.9,3192,1,2,537,120.0,1965,12,145.07807,5,9758
1693,2,2,760000,1,260,13.7,3188,1,1,90,86.0,1985,1,145.0186,5,5454
4746,1,2,420000,4,46,7.2,3184,1,1,1192,45.0,2009,25,144.9841,5,8989
5213,3,0,865000,1,196,6.7,3058,2,2,677,110.0,1960,23,144.9837,2,3445
1043,3,0,1202000,1,155,7.8,3058,2,2,423,140.0,1940,23,144.9559,2,11204
5422,4,0,760000,3,16,23.0,3136,2,2,815,140.0,1960,17,145.29131999999998,0,11925
191,3,1,1050000,1,106,5.9,3032,2,2,318,160.0,2013,21,144.9035,6,6567
6827,3,0,1031000,3,251,6.8,3016,2,2,333,133.0,1995,-1,144.87904,6,6380
6594,5,0,2550000,0,251,6.8,3016,2,2,840,244.0,1910,-1,144.88871,6,6380
5957,3,0,681000,3,23,6.4,3012,1,2,523,93.82,1950,16,144.86955,6,3873
3237,2,0,425000,1,16,12.6,3020,1,1,225,80.0,2000,3,144.8432,6,3755
4424,4,0,775000,1,67,13.3,3020,1,2,665,147.0,1980,3,144.8383,6,4217
5873,4,0,805000,1,222,9.4,3025,2,5,562,146.0,1950,10,144.84637,6,5132
4771,4,0,3335000,1,111,5.3,3122,2,2,371,276.0,1890,2,145.02608999999998,5,11308
383,3,0,1038000,1,47,9.2,3104,2,1,207,144.0,2003,2,145.092,5,7809
2762,2,0,535000,1,196,11.2,3073,1,1,234,92.0,2014,6,145.0161,2,21650
3465,3,0,765000,1,196,13.8,3084,1,2,608,138.0,1975,0,145.0885,0,2698
3752,2,2,460000,4,73,7.5,3123,1,1,0,55.0,1967,2,145.0565,5,6482
3001,3,0,1075000,3,104,6.6,3011,2,1,306,140.0,1900,16,144.8896,6,2417
3711,3,1,455000,1,28,12.4,3060,2,1,738,138.0,2010,23,144.9654,2,5070
4533,2,0,1300000,1,260,4.1,3206,1,0,132,80.0,1900,25,144.9657,5,2019
3489,2,0,701000,1,16,14.9,3087,1,2,762,98.0,1970,0,145.0861,2,2329
3735,3,0,640000,3,257,12.4,3060,1,4,533,135.0,1965,23,144.9778,2,5070
6532,3,0,1380000,1,260,7.2,3184,1,2,1730,152.0,2001,-1,144.99088999999998,5,8989
4134,4,1,680000,1,49,7.8,3058,2,1,3747,143.0,2006,23,144.9787,2,11204
4315,3,2,500000,3,155,11.2,3042,1,1,1218,94.0,2012,21,144.8886,6,2291
4947,5,0,1018000,1,106,13.1,3060,2,2,737,194.0,1990,23,144.96403,2,5070
809,3,0,905000,1,16,11.8,3105,3,2,401,165.0,1965,15,145.0901,0,4480
4242,3,0,1851000,1,106,7.9,3079,2,2,618,215.0,1960,0,145.0391,0,5549
3422,1,2,330000,0,16,6.5,3071,1,1,0,40.0,1970,6,145.0092,2,8870
1368,2,2,630000,1,155,8.0,3040,1,1,0,83.0,1975,21,144.9066,6,9264
697,3,0,976000,1,106,5.2,3056,2,1,240,162.0,2005,23,144.9587,2,11918
270,4,0,762000,1,155,10.5,3034,2,2,589,150.0,1961,21,144.8534,6,4502
6743,4,0,905000,1,29,18.0,3095,2,0,2000,153.0,1975,-1,145.1419,0,2346
3601,2,2,501344,3,222,7.0,3013,1,1,0,72.0,1950,16,144.8957,6,6543
5336,2,2,740000,1,23,4.6,3181,1,1,0,100.0,1940,26,145.00616000000002,5,7717
5759,3,0,1440000,1,146,8.9,3084,1,2,598,116.0,1955,0,145.056,0,1651
6030,4,0,463000,1,260,14.7,3030,2,2,358,148.0,2012,30,144.63816,6,16166
